route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,HRTC - 532,Ordinary 3+2 Non AC Seater,2024-07-18 17:59:00,08h 16m,2024-07-19 02:15:00,4.3,404.0,27
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,HRTC - 538,Ordinary 3+2 Non AC Seater,2024-07-18 18:31:00,09h 44m,2024-07-19 04:15:00,4.3,404.0,37
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,HRTC - 93,Himsuta AC Seater Volvo/Scania 2+2,2024-07-18 19:35:00,08h 10m,2024-07-19 03:45:00,4.6,721.0,33
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,HRTC - 301,Ordinary 3+2 Non AC Seater,2024-07-18 19:43:00,07h 17m,2024-07-19 03:00:00,4.3,404.0,27
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,HRTC - 556,Ordinary 3+2 Non AC Seater,2024-07-18 20:10:00,07h 20m,2024-07-19 03:30:00,4.3,404.0,20
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,HRTC - 8,Himsuta AC Seater Volvo/Scania 2+2,2024-07-18 21:02:00,07h 38m,2024-07-19 04:40:00,4.8,721.0,34
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,HRTC - 20,Himsuta AC Seater Volvo/Scania 2+2,2024-07-18 21:36:00,06h 34m,2024-07-19 04:10:00,3.8,696.0,34
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,HRTC - 518,Ordinary 3+2 Non AC Seater,2024-07-18 21:58:00,07h 02m,2024-07-19 05:00:00,3.7,404.0,27
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,HRTC - 9,Himsuta AC Seater Volvo/Scania 2+2,2024-07-18 22:00:00,08h 00m,2024-07-19 06:00:00,4.1,721.0,21
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,HRTC - 36,Himsuta AC Seater Volvo/Scania 2+2,2024-07-18 22:30:00,06h 40m,2024-07-19 05:10:00,4.8,696.0,27
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,HRTC - 22,Himsuta AC Seater Volvo/Scania 2+2,2024-07-18 23:00:00,07h 50m,2024-07-19 06:50:00,3.8,721.0,34
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,HRTC - 564,Ordinary 3+2 Non AC Seater,2024-07-18 23:40:00,09h 00m,2024-07-19 08:40:00,4.3,404.0,37
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,HRTC - 570,Ordinary 3+2 Non AC Seater,2024-07-18 23:40:00,05h 45m,2024-07-19 05:25:00,4.3,404.0,37
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,RSRTC - 192344,Super Luxury Volvo AC Seater Pushback 2+2,2024-07-18 03:00:00,09h 13m,2024-07-18 12:13:00,3.7,910.0,29
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),2024-07-18 23:25:00,07h 15m,2024-07-19 06:40:00,4.6,523.0,35
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),2024-07-18 23:30:00,07h 00m,2024-07-19 06:30:00,4.6,569.0,46
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),2024-07-18 23:00:00,07h 00m,2024-07-19 06:00:00,4.5,648.0,47
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),2024-07-18 23:00:00,07h 45m,2024-07-19 06:45:00,4.7,495.0,23
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),2024-07-18 22:55:00,07h 15m,2024-07-19 06:10:00,4.6,572.0,31
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,City Land Travels,Volvo A/C Semi Sleeper (2+2),2024-07-18 09:40:00,07h 20m,2024-07-18 17:00:00,4.2,673.0,34
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,City Land Travels,Volvo A/C Semi Sleeper (2+2),2024-07-18 22:30:00,06h 10m,2024-07-19 04:40:00,3.1,522.0,34
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),2024-07-18 23:55:00,06h 10m,2024-07-19 06:05:00,3.8,500.0,51
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),2024-07-18 21:50:00,08h 40m,2024-07-19 06:30:00,4.5,648.0,41
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,Laxmi holidays,Bharat Benz A/C Semi Sleeper (2+2),2024-07-18 22:50:00,07h 10m,2024-07-19 06:00:00,3.9,523.0,45
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,City Land Travels,Volvo A/C Semi Sleeper (2+2),2024-07-18 09:15:00,08h 15m,2024-07-18 17:30:00,2.9,400.0,39
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,FlixBus,A/C Seater (2+2),2024-07-18 23:55:00,07h 10m,2024-07-19 07:05:00,3.7,515.0,27
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,FlixBus,A/C Seater (2+2),2024-07-18 00:10:00,06h 55m,2024-07-18 07:05:00,3.7,500.0,25
Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan,FlixBus,A/C Seater (2+2),2024-07-18 07:00:00,07h 30m,2024-07-18 14:30:00,3.7,416.0,38
Chandigarh to Reckong Peo (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-reckong-peo-himachal-pradesh,HRTC - 1513,Ordinary 3+2 Non AC Seater,2024-07-18 04:40:00,14h 20m,2024-07-18 19:00:00,3.9,768.0,24
Chandigarh to Reckong Peo (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-reckong-peo-himachal-pradesh,HRTC - 1520,Himmani Deluxe 2+2 Non AC Seater,2024-07-18 06:05:00,13h 55m,2024-07-18 20:00:00,3.7,938.0,22
Chandigarh to Reckong Peo (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-reckong-peo-himachal-pradesh,HRTC - 2080051,Himmani Deluxe 2+2 Non AC Seater,2024-07-18 16:50:00,12h 50m,2024-07-19 05:40:00,3.9,938.0,25
Chandigarh to Reckong Peo (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-reckong-peo-himachal-pradesh,HRTC - 1509,Ordinary 3+2 Non AC Seater,2024-07-18 18:00:00,12h 20m,2024-07-19 06:20:00,3.0,768.0,29
Chandigarh to Reckong Peo (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-reckong-peo-himachal-pradesh,HRTC - 1512,Ordinary 3+2 Non AC Seater,2024-07-18 19:00:00,14h 00m,2024-07-19 09:00:00,3.3,766.0,37
Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla,HRTC - 711,Himmani Deluxe 2+2 Non AC Seater,2024-07-18 06:00:00,09h 30m,2024-07-18 15:30:00,2.6,612.0,27
Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla,HRTC - 717,Ordinary 3+2 Non AC Seater,2024-07-18 07:03:00,09h 12m,2024-07-18 16:15:00,3.7,572.0,37
Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla,HRTC - 812,Ordinary 3+2 Non AC Seater,2024-07-18 09:20:00,10h 10m,2024-07-18 19:30:00,4.1,556.0,37
Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla,HRTC - 710,Himmani Deluxe 2+2 Non AC Seater,2024-07-18 18:20:00,10h 10m,2024-07-19 04:30:00,4.3,641.0,27
Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla,HRTC - 726,Ordinary 3+2 Non AC Seater,2024-07-18 19:20:00,09h 10m,2024-07-19 04:30:00,3.3,583.0,27
Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla,HRTC - 2100718,Ordinary 3+2 Non AC Seater,2024-07-18 20:30:00,08h 00m,2024-07-19 04:30:00,3.6,583.0,37
Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla,HRTC - 155,Himsuta AC Seater Volvo/Scania 2+2,2024-07-18 21:00:00,09h 10m,2024-07-19 06:10:00,3.5,963.0,35
Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla,HRTC - 718,Ordinary 3+2 Non AC Seater,2024-07-18 21:30:00,07h 00m,2024-07-19 04:30:00,2.9,583.0,39
Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla,KRISHNA TRANSPORT SHIMLA,NON A/C Seater Push Back (2+2),2024-07-18 08:30:00,08h 45m,2024-07-18 17:15:00,2.7,640.0,34
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,HRTC - 982,Ordinary 3+2 Non AC Seater,2024-07-18 04:40:00,14h 05m,2024-07-18 18:45:00,3.8,729.0,36
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,HRTC - 950,Ordinary 3+2 Non AC Seater,2024-07-18 05:00:00,13h 30m,2024-07-18 18:30:00,3.6,715.0,20
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,HRTC - 1138,Ordinary 3+2 Non AC Seater,2024-07-18 06:05:00,14h 10m,2024-07-18 20:15:00,4.3,716.0,35
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,HRTC - 164,Himsuta AC Seater Volvo/Scania 2+2,2024-07-18 07:00:00,13h 05m,2024-07-18 20:05:00,4.2,1247.0,17
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,HRTC - 953,Ordinary 3+2 Non AC Seater,2024-07-18 14:30:00,14h 50m,2024-07-19 05:20:00,3.8,758.0,30
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,HRTC - 1104,Ordinary 3+2 Non AC Seater,2024-07-18 15:35:00,13h 55m,2024-07-19 05:30:00,3.8,716.0,34
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,HRTC - 952,Ordinary 3+2 Non AC Seater,2024-07-18 15:45:00,13h 45m,2024-07-19 05:30:00,2.8,715.0,37
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,HRTC - 1158,Himsuta AC Seater Volvo/Scania 2+2,2024-07-18 17:15:00,12h 00m,2024-07-19 05:15:00,4.2,1299.0,31
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,HRTC - 1134,Himmani Deluxe 2+2 Non AC Seater,2024-07-18 17:30:00,12h 10m,2024-07-19 05:40:00,3.3,782.0,25
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,HRTC - 1106,Ordinary 3+2 Non AC Seater,2024-07-18 18:10:00,12h 20m,2024-07-19 06:30:00,4.2,743.0,12
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,HRTC - 951,Ordinary 3+2 Non AC Seater,2024-07-18 18:12:00,12h 33m,2024-07-19 06:45:00,4.0,716.0,37
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,HRTC - 79,Himsuta AC Seater Volvo/Scania 2+2,2024-07-18 18:40:00,12h 20m,2024-07-19 07:00:00,4.2,1342.0,10
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,HRTC - 1855,Himsuta AC Seater Volvo/Scania 2+2,2024-07-18 18:55:00,11h 05m,2024-07-19 06:00:00,3.8,1299.0,29
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,HRTC - 1152,Ordinary 3+2 Non AC Seater,2024-07-18 20:00:00,12h 10m,2024-07-19 08:10:00,4.7,722.0,27
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,HRTC - 1103,A/C Executive (2+3),2024-07-18 20:40:00,10h 50m,2024-07-19 07:30:00,3.5,846.0,36
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,HRTC - 1116,A/C Executive (2+3),2024-07-18 21:35:00,11h 25m,2024-07-19 09:00:00,3.0,865.0,27
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),2024-07-18 19:05:00,10h 55m,2024-07-19 06:00:00,4.7,711.0,14
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),2024-07-18 18:50:00,10h 40m,2024-07-19 05:30:00,4.5,759.0,32
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),2024-07-18 19:35:00,10h 40m,2024-07-19 06:15:00,4.5,680.0,29
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),2024-07-18 20:50:00,10h 40m,2024-07-19 07:30:00,4.4,665.0,25
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),2024-07-18 19:20:00,10h 40m,2024-07-19 06:00:00,4.3,664.0,43
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),2024-07-18 18:15:00,11h 15m,2024-07-19 05:30:00,4.3,759.0,33
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),2024-07-18 19:30:00,10h 30m,2024-07-19 06:00:00,4.2,739.0,30
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),2024-07-18 21:10:00,09h 20m,2024-07-19 06:30:00,4.2,698.0,29
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),2024-07-18 19:30:00,10h 30m,2024-07-19 06:00:00,3.5,593.0,33
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,Northern Travels,Volvo A/C Semi Sleeper (2+2),2024-07-18 18:45:00,10h 30m,2024-07-19 05:15:00,3.5,600.0,27
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,HRTC - 545,Ordinary 3+2 Non AC Seater,2024-07-18 00:20:00,07h 40m,2024-07-18 08:00:00,3.9,462.0,37
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,HRTC - 1545,Ordinary 3+2 Non AC Seater,2024-07-18 08:45:00,08h 25m,2024-07-18 17:10:00,4.7,472.0,27
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,HRTC - 1506,Himsuta AC Seater Volvo/Scania 2+2,2024-07-18 08:50:00,06h 40m,2024-07-18 15:30:00,3.9,775.0,29
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,HRTC - 508,A/C Executive (2+3),2024-07-18 12:00:00,07h 30m,2024-07-18 19:30:00,3.9,482.0,40
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,HRTC - 1519,Himsuta AC Seater Volvo/Scania 2+2,2024-07-18 14:20:00,06h 40m,2024-07-18 21:00:00,3.9,793.0,24
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,HRTC - 2030250,Ordinary 3+2 Non AC Seater,2024-07-18 16:30:00,05h 00m,2024-07-18 21:30:00,3.9,458.0,37
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,HRTC - 1507,Ordinary 3+2 Non AC Seater,2024-07-18 18:40:00,07h 10m,2024-07-19 01:50:00,3.9,473.0,37
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,HRTC - 58,Himsuta AC Seater Volvo/Scania 2+2,2024-07-18 19:30:00,08h 30m,2024-07-19 04:00:00,3.9,830.0,34
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,HRTC - 1532,Ordinary 3+2 Non AC Seater,2024-07-18 20:20:00,08h 40m,2024-07-19 05:00:00,3.9,451.0,37
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,HRTC - 1286,Ordinary 3+2 Non AC Seater,2024-07-18 21:05:00,07h 55m,2024-07-19 05:00:00,3.9,486.0,37
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,HRTC - 1522,Himsuta AC Seater Volvo/Scania 2+2,2024-07-18 22:00:00,07h 00m,2024-07-19 05:00:00,3.3,775.0,35
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,HRTC - 521,Ordinary 3+2 Non AC Seater,2024-07-18 22:20:00,07h 40m,2024-07-19 06:00:00,3.9,477.0,37
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,HRTC - 1231,Ordinary 3+2 Non AC Seater,2024-07-18 22:40:00,05h 42m,2024-07-19 04:22:00,3.9,476.0,37
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Reo India Travels,Volvo A/C Semi Sleeper (2+2),2024-07-18 00:00:00,06h 35m,2024-07-18 06:35:00,3.9,520.0,19
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,PAL Travel Lines,Scania A/C Semi Sleeper (2+2),2024-07-18 00:05:00,08h 30m,2024-07-18 08:35:00,3.0,584.0,9
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,FlixBus,A/C Seater (2+2),2024-07-18 00:10:00,05h 40m,2024-07-18 05:50:00,3.7,312.0,7
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-07-18 00:15:00,06h 00m,2024-07-18 06:15:00,3.1,474.0,8
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),2024-07-18 00:15:00,06h 00m,2024-07-18 06:15:00,3.8,585.0,5
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),2024-07-18 00:30:00,06h 00m,2024-07-18 06:30:00,3.8,585.0,7
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),2024-07-18 00:45:00,05h 35m,2024-07-18 06:20:00,3.5,606.0,29
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),2024-07-18 01:10:00,05h 25m,2024-07-18 06:35:00,4.3,509.0,4
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,City Land Travels,Volvo A/C Semi Sleeper (2+2),2024-07-18 01:15:00,06h 00m,2024-07-18 07:15:00,3.6,932.0,8
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,SHRI BALAJII TRAVELS,Volvo A/C Semi Sleeper (2+2),2024-07-18 01:15:00,06h 55m,2024-07-18 08:10:00,0.0,1499.0,41
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,PAL Travel Lines,Volvo Multi-Axle A/C Semi Sleeper (2+2),2024-07-18 01:15:00,05h 35m,2024-07-18 06:50:00,3.0,584.0,31
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Metahills holidays,Scania A/C Semi Sleeper (2+2),2024-07-18 01:21:00,08h 29m,2024-07-18 09:50:00,3.5,1170.0,41
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Zingbus Plus,Volvo AC Seater (2+2),2024-07-18 01:24:00,07h 10m,2024-07-18 08:34:00,4.3,1121.0,45
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),2024-07-18 01:30:00,05h 10m,2024-07-18 06:40:00,4.6,445.0,5
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Zingbus Plus,Scania A/C Semi Sleeper (2+2),2024-07-18 01:30:00,05h 10m,2024-07-18 06:40:00,3.5,445.0,8
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),2024-07-18 01:45:00,05h 20m,2024-07-18 07:05:00,4.3,509.0,36
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),2024-07-18 01:50:00,06h 00m,2024-07-18 07:50:00,4.3,469.0,11
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),2024-07-18 01:55:00,05h 45m,2024-07-18 07:40:00,3.5,810.0,35
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Malana Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),2024-07-18 02:00:00,05h 15m,2024-07-18 07:15:00,4.4,617.0,14
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Holiday Appeal Private Limited,Scania Multi-Axle AC Semi Sleeper (2+2),2024-07-18 02:30:00,05h 30m,2024-07-18 08:00:00,4.1,699.0,44
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),2024-07-18 03:00:00,05h 30m,2024-07-18 08:30:00,4.1,500.0,5
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),2024-07-18 03:10:00,05h 25m,2024-07-18 08:35:00,4.3,509.0,6
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),2024-07-18 03:20:00,05h 20m,2024-07-18 08:40:00,4.3,450.0,18
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-07-18 03:20:00,05h 55m,2024-07-18 09:15:00,4.4,474.0,11
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Yolo Bus,Scania Multi-Axle AC Semi Sleeper (2+2),2024-07-18 03:25:00,05h 28m,2024-07-18 08:53:00,3.9,500.0,29
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,FlixBus,A/C Seater (2+2),2024-07-18 03:25:00,05h 40m,2024-07-18 09:05:00,3.7,224.0,17
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),2024-07-18 04:15:00,08h 30m,2024-07-18 12:45:00,3.6,522.0,39
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),2024-07-18 04:20:00,05h 00m,2024-07-18 09:20:00,4.3,540.0,25
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-07-18 04:20:00,05h 55m,2024-07-18 10:15:00,4.4,474.0,16
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Yolo Bus,Volvo 9600 A/C Semi Sleeper (2+2),2024-07-18 04:28:00,05h 21m,2024-07-18 09:49:00,4.8,500.0,34
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),2024-07-18 04:40:00,06h 05m,2024-07-18 10:45:00,3.6,540.0,41
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),2024-07-18 05:05:00,05h 20m,2024-07-18 10:25:00,5.0,515.0,20
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),2024-07-18 22:25:00,07h 35m,2024-07-19 06:00:00,3.5,463.0,28
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,City Land Travels,Volvo A/C Semi Sleeper (2+2),2024-07-18 22:45:00,07h 15m,2024-07-19 06:00:00,3.6,495.0,29
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-07-18 22:50:00,05h 25m,2024-07-19 04:15:00,4.7,474.0,38
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),2024-07-18 23:00:00,06h 00m,2024-07-19 05:00:00,3.8,720.0,41
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),2024-07-18 23:15:00,05h 10m,2024-07-19 04:25:00,4.8,491.0,26
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-07-18 23:30:00,05h 45m,2024-07-19 05:15:00,4.5,474.0,43
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),2024-07-18 23:45:00,07h 15m,2024-07-19 07:00:00,3.5,683.0,29
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),2024-07-18 23:45:00,06h 00m,2024-07-19 05:45:00,4.5,474.0,45
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),2024-07-18 23:45:00,08h 30m,2024-07-19 08:15:00,3.0,539.0,33
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),2024-07-18 23:45:00,05h 30m,2024-07-19 05:15:00,3.5,773.0,31
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),2024-07-18 23:50:00,06h 00m,2024-07-19 05:50:00,3.5,849.0,31
Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Metahills holidays,Scania A/C Semi Sleeper (2+2),2024-07-18 23:51:00,08h 29m,2024-07-19 08:20:00,3.5,1350.0,31
